Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;key
160212 - Pregão | 00010/2023;132;420009 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO NIPLE, TIPO FIXAÇÃO ROSCÁVEL, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, BITOLA 1/2 POL;23/05/2024;2025-05-22; 160212 - 27  B LOG;80.0;46.945.369/0001-78 - FR INDUSTRIA E COMERCIO DE TUBOS E CONEXOES LTDA;0.45;60.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171315/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_132
160212 - Pregão | 00010/2023;133;398687 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO BUCHA REDUÇÃO CURTA, TIPO FIXAÇÃO SOLDÁVEL, COR MARROM, BITOLA I 32 X 25 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;25.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;0.88;20.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171316/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_133
160212 - Pregão | 00010/2023;136;262781 - ARCO SERRA;ARCO SERRA, LÂMINA SERRA 10 E 12 POL, MATERIAL CABO POLIPROPILENO, TRATAMENTO SUPERFICIAL NIQUELADO, TAMANHO 12 POL, TIPO REGULÁVEL;23/05/2024;2025-05-22; 160212 - 27  B LOG;20.0;51.290.459/0001-08 - 51.290.459 ROBSON DE SOUZA RODRIGUES;12.0;18.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171319/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_136
160222 - Pregão | 90019/2024;2;608476 - ARMÁRIO AÇO;ARMÁRIO AÇO, MATERIAL AÇO INOX 304, ACABAMENTO SUPERFICIAL ESCOVADO, QUANTIDADE PORTAS 2 UN, QUANTIDADE PRATELEIRAS 4 UN, ALTURA 2 M, LARGURA 1,20 M, PROFUNDIDADE 0,47 M, CARACTERÍSTICAS ADICIONAIS SOLDAS INTERNAS E EXTERNAS DEVERÃO SER DO TIPO TI G, APLICAÇÃO ARMARIO MULTIUSO;20/02/2024;2025-02-19; 160222 - 5. B SUP;1.0;36.330.093/0001-60 - F & R SOLUCOES ADMINISTRATIVAS LTDA;1534.33;1.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946525/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_2
160222 - Pregão | 90019/2024;5;474140 - MESA APOIO;MESA APOIO, MATERIAL ESTRUTURA AÇO INOXIDÁVEL, ACABAMENTO ESTRUTURA LISA (POLIDA), MATERIAL TAMPO SUPERFÍCIE SÓLIDA MINERAL, COMPRIMENTO 1,50 M, LARGURA 0,50 CM, ALTURA 0,75 CM, CARACTERÍSTICAS ADICIONAIS RODÍZIOS COM FREIO EM AÇO INOX;20/02/2024;2025-02-19; 160222 - 5. B SUP;1.0;79.984.357/0001-01 - ARTFRIO INDUSTRIA E COMERCIO DE MOVEIS, ESQUADRIAS, ARTEFATOS ESTAMPADOS LTDA;1300.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946528/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_5
160222 - Pregão | 90019/2024;7;243191 - CAFETEIRA ELÉTRICA;CAFETEIRA ELÉTRICA, MATERIAL AÇO INOXIDÁVEL, APLICAÇÃO INDUSTRIAL, CAPACIDADE 20 L, VOLTAGEM 220 V, CARACTERÍSTICAS ADICIONAIS 10 LITROS PARA CADA RESERVATÓRIO, S/ ESTERILIZADO R, POTÊNCIA 3.000 W;20/02/2024;2025-02-19; 160222 - 5. B SUP;3.0;04.192.066/0002-62 - VALTER OLIVEIRA DA SILVA COMERCIO DE MAQUINAS;868.0;3.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946530/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_7
160222 - Pregão | 90019/2024;10;230187 - DESCASCADOR INDUSTRIAL;DESCASCADOR INDUSTRIAL, MATERIAL AÇO INOXIDÁVEL, CAPACIDADE 6 KG, PRODUÇÃO APROXIMADA 120 KG/H, POTÊNCIA MOTOR 0,25 CV, TENSÃO 110/220 V;20/02/2024;2025-02-19; 160222 - 5. B SUP;1.0;45.329.312/0001-81 - BT COMERCIO INTELIGENTE LTDA;2289.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946532/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_10
160222 - Pregão | 90019/2024;12;411598 - ARMÁRIO AÇO;ARMÁRIO AÇO, ACABAMENTO SUPERFICIAL PINTADO, COR CINZA, QUANTIDADE PORTAS 20 UN, ALTURA 198 CM, LARGURA 123 CM, PROFUNDIDADE 42 CM, CARACTERÍSTICAS ADICIONAIS DISPOSITIVO PARA CADEADO NAS PORTAS, MATERIAL CHAPA AÇO 18;20/02/2024;2025-02-19; 160222 - 5. B SUP;1.0;36.330.093/0001-60 - F & R SOLUCOES ADMINISTRATIVAS LTDA;1087.49;1.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946534/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_12
160222 - Pregão | 90019/2024;13;465552 - FOGÃO INDUSTRIAL;FOGÃO INDUSTRIAL, MATERIAL FERRO FUNDIDO, FUNCIONAMENTO GÁS, TIPO ACENDIMENTO AUTOMÁTICO, COMPRIMENTO 200 CM, LARGURA 116 CM, ALTURA 80 CM, CARACTERÍSTICAS ADICIONAIS CHAPA BIFETEIRA, 3 BOCAS SIMPLES, 3 BOCAS DUPLAS,, QUANTIDADE BOCAS 6 UN, APLICAÇÃO COZINHAR E ASSAR ALIMENTOS;20/02/2024;2025-02-19; 160222 - 5. B SUP;1.0;08.148.745/0001-04 - ROSILENE APARECIDA HERNANDES LTDA;2980.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946535/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_13
160222 - Pregão | 90019/2024;14;222827 - FREEZER;FREEZER, TIPO HORIZONTAL, CAPACIDADE 500 L, ALTURA 91,50 CM, LARGURA 155,50 CM , PROFUNDIDADE 76,30 CM, QUANTIDADE TAMPAS 2 UN, SISTEMA DEGELO AUTOMÁTICO, COR BRANCA, TEMPERATURA OPERAÇÃO 0 A 10 °C, TENSÃO ALIMENTAÇÃO 220 V, CARACTERÍSTICAS ADICIONAIS PUXADOR ERGONÔMICO;20/02/2024;2025-02-19; 160222 - 5. B SUP;2.0;42.727.372/0001-64 - FORMIGARI COMERCIO DE MOVEIS LTDA;3070.0;2.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946536/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_14
160222 - Pregão | 90019/2024;16;475771 - LIQUIDIFICADOR INDUSTRIAL;LIQUIDIFICADOR INDUSTRIAL, MATERIAL COPO AÇO INOXIDÁVEL, MATERIAL BASE AÇO INOX, CAPACIDADE 10 L, POTÊNCIA MOTOR 0,50 CV, TENSÃO NOMINAL 110/220 V, APLICAÇÃO INDUSTRIAL;20/02/2024;2025-02-19; 160222 - 5. B SUP;1.0;48.277.417/0001-22 - LICITASP DISTRIBUIDOR DE EQUIPAMENTOS SOCIEDADE UNIPESSOAL LTDA;672.83;1.0;https://contratos.sistema.gov.br/transparencia/compras/502357/itens/4946537/show;Pregão;90019;2024;160222;Eventual aquisição de material de permanente para o setor de aprovisionamento do 5º Batalhão de Suprimento e demais Organizações Militares do GCALC, para o período de 12 (doze) meses, conforme condições, quantidades, exigências estabelecidas.;Unidade;90019_2024_16
160223 - Pregão | 00016/2023;2;268375 - ACICLOVIR;ACICLOVIR, DOSAGEM 50 MG/G, USO CREME;07/12/2023;2024-12-07; 160223 - H GE C;20.0;10.596.721/0001-60 - GEORGINI PRODUTOS HOSPITALARES LTDA;2.2;20.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742717/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Bisnaga 10,00 G;16_2023_2
160223 - Pregão | 00016/2023;4;315056 - ÁGUA DESTILADA;ÁGUA DESTILADA, ASPECTO FÍSICO BIDESTILADA, ESTÉRIL, APIROGÊNICA;29/11/2023;2024-11-29; 160223 - H GE C;100.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;0.24;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692156/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 10,00 ML;16_2023_4
160223 - Pregão | 00016/2023;7;267506 - ALBENDAZOL;ALBENDAZOL, DOSAGEM 400 MG;07/12/2023;2024-12-07; 160223 - H GE C;150.0;10.596.721/0001-60 - GEORGINI PRODUTOS HOSPITALARES LTDA;0.39;150.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742720/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_7
160223 - Pregão | 00016/2023;10;446263 - AMBROXOL;AMBROXOL, COMPOSIÇÃO SAL CLORIDRATO, CONCENTRAÇÃO 6 MG/ML, FORMA FARMACÊUTICA XAROPE;29/11/2023;2024-11-29; 160223 - H GE C;100.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;4.02;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692158/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 120,00 ML;16_2023_10
160223 - Pregão | 00016/2023;11;271710 - AMIODARONA;AMIODARONA, DOSAGEM 50MG/ML, INDICAÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;10.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;2.8;10.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692159/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 3,00 ML;16_2023_11
160223 - Pregão | 00016/2023;13;271089 - AMOXICILINA;AMOXICILINA, CONCENTRAÇÃO 500MG;07/12/2023;2024-12-07; 160223 - H GE C;500.0;00.802.002/0001-02 - ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;0.24;500.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692161/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Cápsula;16_2023_13
160223 - Pregão | 00016/2023;15;271217 - AMOXICILINA;AMOXICILINA, PRINCÍPIO ATIVO ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO 500MG + 125MG;08/12/2023;2024-12-08; 160223 - H GE C;500.0;05.912.018/0001-83 - MERCO SOLUCOES EM SAUDE S/A;2.96;200.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742721/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_15
160223 - Pregão | 00016/2023;18;267140 - AZITROMICINA;AZITROMICINA, DOSAGEM 500 MG;29/11/2023;2024-11-29; 160223 - H GE C;200.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;0.69;200.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692164/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_18
160223 - Pregão | 00016/2023;22;267613 - CAPTOPRIL;CAPTOPRIL, CONCENTRAÇÃO 25 MG;29/11/2023;2024-11-29; 160223 - H GE C;20.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.02;20.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692168/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_22
160223 - Pregão | 00016/2023;23;267625 - CEFALEXINA;CEFALEXINA, DOSAGEM 500 MG;07/12/2023;2024-12-07; 160223 - H GE C;1000.0;10.596.721/0001-60 - GEORGINI PRODUTOS HOSPITALARES LTDA;0.53;1000.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742722/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_23
160223 - Pregão | 00016/2023;28;308736 - CETOCONAZOL;CETOCONAZOL, DOSAGEM 20 MG/G, FORMA FARMACÊUTICA CREME TÓPICO;08/12/2023;2024-12-08; 160223 - H GE C;60.0;34.223.536/0001-98 - LICITE SAUDE COMERCIO DE PRODUTOS HOSPITALARES LTDA;2.83;60.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742724/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Bisnaga 20,00 G;16_2023_28
160223 - Pregão | 00016/2023;29;448844 - CETOPROFENO;CETOPROFENO, CONCENTRAÇAO 100 MG, FORMA FARMACEUTICA PÓ LIÓFILO P/ INJETÁVEL;07/12/2023;2024-12-07; 160223 - H GE C;150.0;44.734.671/0022-86 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;3.4;150.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742725/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco-ampola;16_2023_29
160223 - Pregão | 00016/2023;30;272166 - CICLOBENZAPRINA CLORIDRATO;CICLOBENZAPRINA CLORIDRATO, DOSAGEM 5 MG;08/12/2023;2024-12-08; 160223 - H GE C;180.0;04.372.020/0001-44 - WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA;0.11;180.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692171/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_30
160223 - Pregão | 00016/2023;32;267632 - CIPROFLOXACINO CLORIDRATO;CIPROFLOXACINO CLORIDRATO, DOSAGEM 500 MG;08/12/2023;2024-12-08; 160223 - H GE C;100.0;94.389.400/0001-84 - MCW PRODUTOS MEDICOS E HOSPITALARES LTDA;0.2;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742726/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_32
160223 - Pregão | 00016/2023;35;270118 - CLONAZEPAM;CLONAZEPAM, DOSAGEM 0,5 MG;29/11/2023;2024-11-29; 160223 - H GE C;20.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;0.05;20.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692175/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_35
160223 - Pregão | 00016/2023;36;270120 - CLONAZEPAM;CLONAZEPAM, DOSAGEM 2,5 MG/ML, APRESENTAÇÃO SOLUÇÃO ORAL- GOTAS;29/11/2023;2024-11-29; 160223 - H GE C;2.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;2.28;2.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692176/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 20,00 ML;16_2023_36
160223 - Pregão | 00016/2023;39;448699 - CLORETO DE SÓDIO;CLORETO DE SÓDIO, CONCENTRAÇAO 0,9 %, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL;08/12/2023;2024-12-08; 160223 - H GE C;120.0;94.389.400/0001-84 - MCW PRODUTOS MEDICOS E HOSPITALARES LTDA;0.27;120.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742727/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 10,00 ML;16_2023_39
160223 - Pregão | 00016/2023;40;268236 - CLORETO DE SÓDIO;CLORETO DE SÓDIO, PRINCÍPIO ATIVO 0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO SISTEMA FECHADO;08/12/2023;2024-12-08; 160223 - H GE C;180.0;85.247.385/0001-49 - PROSAUDE DISTRIBUIDORA DE MEDICAMENTOS LTDA;3.8;110.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692177/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 100,00 ML;16_2023_40
160223 - Pregão | 00016/2023;42;268236 - CLORETO DE SÓDIO;CLORETO DE SÓDIO, PRINCÍPIO ATIVO 0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO SISTEMA FECHADO;08/12/2023;2024-12-08; 160223 - H GE C;180.0;85.247.385/0001-49 - PROSAUDE DISTRIBUIDORA DE MEDICAMENTOS LTDA;5.8;44.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692179/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 500,00 ML;16_2023_42
160223 - Pregão | 00016/2023;43;268236 - CLORETO DE SÓDIO;CLORETO DE SÓDIO, PRINCÍPIO ATIVO 0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO SISTEMA FECHADO;08/12/2023;2024-12-08; 160223 - H GE C;50.0;94.389.400/0001-84 - MCW PRODUTOS MEDICOS E HOSPITALARES LTDA;8.47;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742728/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 1.000,00 ML;16_2023_43
160223 - Pregão | 00016/2023;48;444337 - DEXAMETASONA;DEXAMETASONA, CONCENTRAÇAO 1 MG/ML, FORMA FARMACEUTICA SUSPENSÃO OFTÁLMICA;08/12/2023;2024-12-08; 160223 - H GE C;10.0;13.485.130/0001-03 - PHARMA LOG PRODUTOS FARMACEUTICOS LTDA;8.01;10.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692182/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 5,00 ML;16_2023_48
160223 - Pregão | 00016/2023;49;267643 - DEXAMETASONA;DEXAMETASONA, DOSAGEM 0,1%, APRESENTAÇÃO CREME;07/12/2023;2024-12-07; 160223 - H GE C;60.0;10.596.721/0001-60 - GEORGINI PRODUTOS HOSPITALARES LTDA;1.62;60.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742731/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Bisnaga 10,00 G;16_2023_49
160223 - Pregão | 00016/2023;50;292427 - DEXAMETASONA;DEXAMETASONA, DOSAGEM 4 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;08/12/2023;2024-12-08; 160223 - H GE C;60.0;46.381.269/0001-66 - NUTRI-ELE DISTRIBUIDORA DE NUTRICAO, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARE;1.47;60.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742732/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,50 ML;16_2023_50
160223 - Pregão | 00016/2023;51;267645 - DEXCLORFENIRAMINA MALEATO;DEXCLORFENIRAMINA MALEATO, DOSAGEM 2 MG;29/11/2023;2024-11-29; 160223 - H GE C;500.0;02.816.696/0001-54 - PONTAMED FARMACEUTICA LTDA;0.05;500.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692183/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_51
160223 - Pregão | 00016/2023;53;267195 - DIAZEPAM;DIAZEPAM, DOSAGEM 5 MG;29/11/2023;2024-11-29; 160223 - H GE C;50.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.05;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692185/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_53
160223 - Pregão | 00016/2023;55;270992 - DICLOFENACO;DICLOFENACO, APRESENTAÇÃO SAL POTÁSSICO, DOSAGEM 50 MG;08/12/2023;2024-12-08; 160223 - H GE C;500.0;94.389.400/0001-84 - MCW PRODUTOS MEDICOS E HOSPITALARES LTDA;0.07;500.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4742734/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_55
160223 - Pregão | 00016/2023;57;267203 - DIPIRONA SÓDICA;DIPIRONA SÓDICA, DOSAGEM 500 MG;29/11/2023;2024-11-29; 160223 - H GE C;2880.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.12;240.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692187/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_57
160223 - Pregão | 00016/2023;58;268252 - DIPIRONA SÓDICA;DIPIRONA SÓDICA, DOSAGEM 500 MG/ML, APRESENTAÇÃO SOLUÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;500.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;0.92;500.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692188/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,00 ML;16_2023_58
160223 - Pregão | 00016/2023;61;271036 - DOXICICLINA;DOXICICLINA, DOSAGEM 100 MG;29/11/2023;2024-11-29; 160223 - H GE C;100.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;0.55;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692191/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;16_2023_61
160223 - Pregão | 00016/2023;68;267282 - ESCOPOLAMINA BUTILBROMETO;ESCOPOLAMINA BUTILBROMETO, DOSAGEM 20 MG/ML, INDICAÇÃO SOLUÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;100.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.84;100.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692196/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 1,00 ML;16_2023_68
160223 - Pregão | 00016/2023;77;267662 - FLUCONAZOL;FLUCONAZOL, DOSAGEM 150 MG;07/12/2023;2024-12-07; 160223 - H GE C;50.0;00.802.002/0001-02 - ALTERMED MATERIAL MEDICO HOSPITALAR LTDA;0.39;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692204/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Cápsula;16_2023_77
160223 - Pregão | 00016/2023;82;267541 - GLICOSE;GLICOSE, CONCENTRAÇÃO 50%, INDICAÇÃO SOLUÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;50.0;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;0.44;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692207/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 20,00 ML;16_2023_82
160223 - Pregão | 00016/2023;87;292196 - HALOPERIDOL;HALOPERIDOL, CONCENTRAÇÃO 5 MG/ML, TIPO USO SOLUÇÃO INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;10.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;1.79;10.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692208/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 1,00 ML;16_2023_87
160223 - Pregão | 00016/2023;93;342134 - HIDROCORTISONA;HIDROCORTISONA, COMPOSIÇÃO SAL SUCCINATO SÓDICO, CONCENTRAÇÃO 500 MG, FORMA FARMACÊUTICA PÓ LIÓFILO P/ INJETÁVEL;29/11/2023;2024-11-29; 160223 - H GE C;50.0;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;5.07;50.0;https://contratos.sistema.gov.br/transparencia/compras/477797/itens/4692214/show;Pregão;16;2023;160223;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco-ampola;16_2023_93
